Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
plantation,0.231,50,58,1,1,0.573,0.585,0.575,108
puts,0.231,2243,2595,1,1,0.428,0.407,0.369,4838
rugby,0.23,120,139,1,1,0.677,0.82,0.708,259
distress,0.23,660,764,1,1,0.073,0.84,0.396,1424
padding,0.23,18,21,1,1,0.561,0.398,0.423,39
machinery,0.23,37,43,1,1,0.458,0.615,0.629,80
obliged,0.23,94,109,1,1,0.327,0.68,0.411,203
integral,0.23,75,87,1,1,0.59,0.337,0.615,162
crucifixion,0.23,18,21,1,1,0.135,0.857,0.541,39
marquis,0.23,18,21,1,1,0.521,0.444,0.562,39
cookie,0.23,543,629,1,1,0.792,0.306,0.25,1172
kidney,0.23,252,292,1,1,0.448,0.363,0.38,544
cafeteria,0.229,195,226,1,1,0.757,0.4,0.382,421
iced,0.229,220,255,1,1,0.564,0.482,0.339,475
hamburger,0.229,62,72,1,1,0.809,0.551,0.387,134
matrix,0.229,188,218,1,1,0.551,0.378,0.673,406
dissociative,0.229,43,50,1,1,0.281,0.615,0.397,93
essence,0.229,376,436,1,1,0.663,0.369,0.575,812
ramble,0.229,156,181,1,1,0.615,0.464,0.44,337
comp,0.229,156,181,1,1,0.573,0.45,0.371,337
node,0.228,68,79,1,1,0.396,0.343,0.361,147
infinitely,0.228,256,297,1,1,0.688,0.643,0.829,553
grand,0.228,1121,1300,1,1,0.898,0.74,0.888,2421
tap,0.228,562,652,1,1,0.461,0.37,0.349,1214
unanimously,0.228,24,28,1,1,0.686,0.333,0.738,52
gaff,0.228,49,57,1,1,0.333,0.418,0.429,106
urine,0.228,74,86,1,1,0.375,0.361,0.169,160
landslide,0.228,74,86,1,1,0.25,0.864,0.53,160
flowery,0.228,49,57,1,1,0.792,0.332,0.446,106
slush,0.228,24,28,1,1,0.427,0.283,0.296,52
epilogue,0.228,49,57,1,1,0.582,0.353,0.466,106
life,0.228,194591,225733,1,1,0.918,0.615,0.824,420324
lines,0.228,1998,2318,1,1,0.542,0.317,0.33,4316
height,0.228,560,650,1,1,0.677,0.608,0.648,1210
stupid,0.228,13456,15615,1,1,0.133,0.51,0.2,29071
excellent,0.227,1412,1639,1,1,0.97,0.587,0.87,3051
flattering,0.227,55,64,1,1,0.755,0.686,0.5,119
bubbling,0.227,55,64,1,1,0.5,0.438,0.384,119
self,0.227,25650,29778,1,1,0.704,0.37,0.5,55428
hamper,0.227,30,35,1,1,0.204,0.711,0.473,65
cab,0.227,315,366,1,1,0.438,0.49,0.421,681
kick,0.227,3242,3766,1,1,0.271,0.791,0.526,7008
sore,0.226,506,588,1,1,0.094,0.65,0.224,1094
contented,0.226,271,315,1,1,0.857,0.612,0.746,586
dig,0.226,1018,1183,1,1,0.367,0.585,0.637,2201
acknowledge,0.226,1555,1807,1,1,0.786,0.37,0.661,3362
humane,0.226,141,164,1,1,0.8,0.37,0.58,305
jaws,0.226,73,85,1,1,0.385,0.528,0.455,158
camouflage,0.226,36,42,1,1,0.438,0.585,0.45,78
lords,0.226,147,171,1,1,0.571,0.356,0.781,318
primal,0.226,116,135,1,1,0.55,0.407,0.482,251
swap,0.226,196,228,1,1,0.552,0.5,0.509,424
unlike,0.226,1347,1566,1,1,0.439,0.439,0.418,2913
daydream,0.226,202,235,1,1,0.75,0.337,0.456,437
canon,0.226,325,378,1,1,0.385,0.519,0.541,703
dictionary,0.226,165,192,1,1,0.62,0.25,0.598,357
dreaming,0.226,2021,2350,1,1,0.854,0.32,0.336,4371
haste,0.226,42,49,1,1,0.378,0.745,0.5,91
inserted,0.226,42,49,1,1,0.479,0.402,0.476,91
suitcase,0.225,140,163,1,1,0.562,0.212,0.318,303
speed,0.225,1139,1325,1,1,0.719,0.849,0.658,2464
core,0.225,1218,1417,1,1,0.721,0.378,0.54,2635
convict,0.225,48,56,1,1,0.177,0.84,0.477,104
fare,0.225,146,170,1,1,0.49,0.425,0.645,316
heheh,0.225,146,170,1,1,0.625,0.51,0.278,316
catalyst,0.225,97,113,1,1,0.604,0.509,0.585,210
invest,0.225,732,852,1,1,0.65,0.663,0.682,1584
starry,0.225,426,496,1,1,0.438,0.643,0.434,922
predictive,0.225,60,70,1,1,0.479,0.454,0.736,130
placement,0.224,188,219,1,1,0.643,0.46,0.528,407
championship,0.224,194,226,1,1,0.833,0.8,0.88,420
pinch,0.224,139,162,1,1,0.34,0.632,0.339,301
subscribe,0.224,279,325,1,1,0.66,0.344,0.591,604
lost,0.224,36515,42518,1,1,0.199,0.663,0.148,79033
sector,0.224,230,268,1,1,0.594,0.19,0.569,498
cheesecake,0.224,169,197,1,1,0.86,0.276,0.238,366
ropes,0.224,84,98,1,1,0.458,0.304,0.402,182
gift,0.224,3836,4468,1,1,0.88,0.539,0.483,8304
joining,0.224,1425,1660,1,1,0.755,0.469,0.685,3085
retiring,0.224,90,105,1,1,0.408,0.376,0.214,195
apparent,0.224,466,543,1,1,0.473,0.383,0.398,1009
papa,0.224,769,896,1,1,0.656,0.34,0.527,1665
suite,0.223,217,253,1,1,0.79,0.42,0.4,470
ride,0.223,4696,5473,1,1,0.806,0.465,0.472,10169
maze,0.223,240,280,1,1,0.438,0.608,0.444,520
pizza,0.223,2670,3114,1,1,0.847,0.39,0.295,5784
occasionally,0.222,1020,1190,1,1,0.538,0.24,0.264,2210
child,0.222,14737,17193,1,1,0.912,0.46,0.413,31930
fundraising,0.222,83,97,1,1,0.76,0.62,0.544,180
matinee,0.222,29,34,1,1,0.694,0.578,0.447,63
enthralled,0.222,23,27,1,1,0.745,0.602,0.615,50
spat,0.222,83,97,1,1,0.427,0.413,0.309,180
dupe,0.222,17,20,1,1,0.184,0.76,0.327,37
suburb,0.222,53,62,1,1,0.354,0.566,0.441,115
godly,0.222,155,181,1,1,0.747,0.298,0.589,336
twirl,0.222,29,34,1,1,0.552,0.647,0.409,63
docile,0.222,23,27,1,1,0.604,0.259,0.264,50
promotion,0.222,287,335,1,1,0.906,0.755,0.769,622
sinful,0.222,131,153,1,1,0.143,0.788,0.417,284
geometry,0.222,23,27,1,1,0.49,0.27,0.537,50
mambo,0.222,23,27,1,1,0.808,0.622,0.445,50
fornication,0.222,23,27,1,1,0.365,0.951,0.457,50
watered,0.222,65,76,1,1,0.615,0.29,0.377,141
prolific,0.222,35,41,1,1,0.625,0.55,0.604,76
saucy,0.222,29,34,1,1,0.25,0.653,0.391,63
crank,0.222,101,118,1,1,0.448,0.275,0.417,219
federation,0.222,47,55,1,1,0.633,0.354,0.763,102
rumored,0.222,23,27,1,1,0.427,0.604,0.318,50
swig,0.222,35,41,1,1,0.604,0.481,0.406,76
speculate,0.222,53,62,1,1,0.398,0.602,0.553,115
inch,0.221,399,466,1,1,0.481,0.327,0.3,865
providing,0.221,667,779,1,1,0.816,0.55,0.896,1446
boards,0.221,166,194,1,1,0.469,0.27,0.524,360
partner,0.221,8250,9637,1,1,0.673,0.302,0.586,17887
creeper,0.221,100,117,1,1,0.429,0.558,0.366,217
gratifying,0.221,88,103,1,1,0.857,0.606,0.776,191
cliff,0.221,426,498,1,1,0.361,0.62,0.509,924
distinction,0.22,165,193,1,1,0.584,0.571,0.75,358
comforter,0.22,230,269,1,1,0.618,0.275,0.302,499
mutant,0.22,76,89,1,1,0.337,0.676,0.573,165
distribution,0.22,70,82,1,1,0.635,0.548,0.788,152
upset,0.22,6850,8010,1,1,0.071,0.68,0.33,14860
alien,0.22,1243,1454,1,1,0.41,0.615,0.491,2697
retribution,0.219,52,61,1,1,0.625,0.49,0.708,113
emphasis,0.219,211,247,1,1,0.653,0.745,0.816,458
grades,0.219,558,653,1,1,0.521,0.349,0.566,1211
generic,0.219,199,233,1,1,0.52,0.357,0.422,432
quill,0.219,46,54,1,1,0.521,0.216,0.263,100
correctness,0.219,46,54,1,1,0.796,0.45,0.649,100
brood,0.219,46,54,1,1,0.633,0.519,0.434,100
reactionary,0.219,46,54,1,1,0.406,0.573,0.69,100
build,0.219,4499,5265,1,1,0.771,0.546,0.806,9764
seem,0.219,14412,16866,1,1,0.471,0.302,0.298,31278
jab,0.219,87,102,1,1,0.385,0.519,0.482,189
acquire,0.219,128,150,1,1,0.833,0.468,0.7,278
regular,0.219,1998,2339,1,1,0.435,0.188,0.558,4337
trademark,0.219,40,47,1,1,0.667,0.344,0.75,87
anecdote,0.219,40,47,1,1,0.583,0.529,0.5,87
ferocious,0.219,40,47,1,1,0.167,0.915,0.776,87
obtuse,0.219,40,47,1,1,0.281,0.46,0.345,87
metal,0.219,690,808,1,1,0.551,0.429,0.547,1498
hermit,0.219,760,890,1,1,0.271,0.337,0.351,1650
favorite,0.218,10572,12381,1,1,0.885,0.59,0.691,22953
quarrel,0.218,34,40,1,1,0.112,0.929,0.496,74
untimely,0.218,34,40,1,1,0.245,0.676,0.233,74
bias,0.218,1209,1417,1,1,0.4,0.37,0.541,2626
university,0.217,1635,1917,1,1,0.735,0.574,0.741,3552
forgetfulness,0.217,28,33,1,1,0.271,0.385,0.302,61
jerky,0.217,28,33,1,1,0.233,0.538,0.358,61
squall,0.217,28,33,1,1,0.191,0.833,0.655,61
inexperienced,0.217,57,67,1,1,0.281,0.473,0.231,124
conspire,0.217,28,33,1,1,0.206,0.74,0.52,61
excuse,0.217,3715,4356,1,1,0.24,0.696,0.318,8071
porch,0.217,399,468,1,1,0.535,0.324,0.388,867
ham,0.217,283,332,1,1,0.673,0.245,0.404,615
put,0.217,31038,36398,1,1,0.52,0.398,0.51,67436
six,0.217,1985,2328,1,1,0.5,0.154,0.271,4313
polygamy,0.217,51,60,1,1,0.365,0.647,0.563,111
crutch,0.217,155,182,1,1,0.302,0.294,0.302,337
covering,0.217,623,731,1,1,0.615,0.382,0.583,1354
semi,0.217,334,392,1,1,0.296,0.345,0.304,726
holly,0.217,334,392,1,1,0.51,0.25,0.443,726
revive,0.217,126,148,1,1,0.676,0.78,0.778,274
fortress,0.217,126,148,1,1,0.816,0.5,0.933,274
tarot,0.216,149,175,1,1,0.479,0.422,0.43,324
leaving,0.216,11702,13732,1,1,0.163,0.542,0.371,25434
heading,0.216,1019,1196,1,1,0.551,0.292,0.642,2215
bagel,0.216,143,168,1,1,0.531,0.363,0.34,311
devoted,0.216,229,269,1,1,0.867,0.32,0.698,498
angelic,0.216,137,161,1,1,0.927,0.298,0.668,298
mote,0.216,22,26,1,1,0.375,0.388,0.26,48
producing,0.216,206,242,1,1,0.632,0.616,0.7,448
penitentiary,0.216,22,26,1,1,0.229,0.726,0.491,48
wacky,0.216,91,107,1,1,0.153,0.72,0.321,198
develop,0.216,1057,1241,1,1,0.771,0.67,0.821,2298
jugular,0.216,45,53,1,1,0.271,0.573,0.426,98
exceed,0.216,45,53,1,1,0.5,0.827,0.586,98
slippery,0.216,108,127,1,1,0.219,0.74,0.343,235
outstanding,0.216,257,302,1,1,0.898,0.76,0.896,559
warped,0.216,171,201,1,1,0.219,0.663,0.304,372
justify,0.216,681,800,1,1,0.612,0.473,0.615,1481
reality,0.215,8815,10354,1,1,0.786,0.365,0.787,19169
fun,0.215,25521,29980,1,1,0.918,0.843,0.667,55501
dual,0.215,102,120,1,1,0.573,0.33,0.384,222
misunderstanding,0.215,245,288,1,1,0.112,0.618,0.284,533
harmful,0.215,468,550,1,1,0.094,0.75,0.291,1018
manipulation,0.215,325,382,1,1,0.188,0.775,0.536,707
preparation,0.215,193,227,1,1,0.771,0.5,0.679,420
builder,0.215,56,66,1,1,0.66,0.642,0.701,122
craig,0.215,227,267,1,1,0.448,0.449,0.49,494
medium,0.215,358,421,1,1,0.559,0.356,0.358,779
whatnot,0.215,187,220,1,1,0.375,0.493,0.363,407
enterprise,0.215,130,153,1,1,0.76,0.392,0.754,283
bottle,0.214,2753,3237,1,1,0.469,0.236,0.336,5990
paralysis,0.214,255,300,1,1,0.156,0.5,0.305,555
loco,0.214,90,106,1,1,0.306,0.774,0.226,196
champion,0.214,397,467,1,1,0.89,0.88,0.945,864
deviation,0.214,16,19,1,1,0.105,0.513,0.336,35
bobcat,0.214,16,19,1,1,0.562,0.49,0.529,35
crackpot,0.214,16,19,1,1,0.26,0.602,0.245,35
revels,0.214,16,19,1,1,0.827,0.683,0.647,35
proclaim,0.214,67,79,1,1,0.719,0.673,0.876,146
wane,0.214,16,19,1,1,0.188,0.402,0.098,35
absolve,0.214,16,19,1,1,0.684,0.449,0.66,35
fuel,0.214,509,599,1,1,0.445,0.528,0.644,1108
bossy,0.214,67,79,1,1,0.24,0.824,0.75,146
cot,0.214,50,59,1,1,0.625,0.23,0.278,109
disagreeable,0.214,16,19,1,1,0.042,0.643,0.178,35
maestro,0.214,16,19,1,1,0.823,0.357,0.849,35
pudgy,0.214,16,19,1,1,0.31,0.428,0.3,35
labored,0.214,16,19,1,1,0.646,0.451,0.637,35
photographic,0.214,16,19,1,1,0.761,0.429,0.564,35
hearsay,0.214,16,19,1,1,0.288,0.623,0.333,35
ambush,0.214,33,39,1,1,0.281,0.83,0.5,72
prescription,0.214,180,212,1,1,0.302,0.337,0.568,392
assume,0.213,2597,3057,1,1,0.698,0.401,0.464,5654
nun,0.213,885,1042,1,1,0.5,0.15,0.406,1927
salt,0.213,602,709,1,1,0.323,0.312,0.306,1311
yea,0.213,4625,5446,1,1,0.751,0.412,0.472,10071
stop,0.213,40866,48121,1,1,0.28,0.51,0.49,88987
anticipate,0.213,106,125,1,1,0.622,0.469,0.667,231
impact,0.213,2341,2757,1,1,0.469,0.884,0.776,5098
creamy,0.213,44,52,1,1,0.823,0.337,0.345,96
double,0.213,2034,2396,1,1,0.677,0.378,0.569,4430
destruction,0.213,634,747,1,1,0.102,0.929,0.613,1381
scorpion,0.212,72,85,1,1,0.198,0.745,0.6,157
rumble,0.212,72,85,1,1,0.367,0.745,0.613,157
facial,0.212,291,343,1,1,0.594,0.429,0.433,634
duchess,0.212,72,85,1,1,0.656,0.548,0.711,157
chic,0.212,100,118,1,1,0.87,0.624,0.38,218
innuendo,0.212,27,32,1,1,0.467,0.67,0.463,59
bullet,0.212,503,593,1,1,0.408,0.794,0.634,1096
sinister,0.212,122,144,1,1,0.125,0.896,0.581,266
shorten,0.212,94,111,1,1,0.302,0.382,0.46,205
inherit,0.212,66,78,1,1,0.745,0.546,0.694,144
controversial,0.211,211,249,1,1,0.271,0.858,0.538,460
veil,0.211,183,216,1,1,0.5,0.235,0.415,399
tan,0.211,406,479,1,1,0.643,0.46,0.444,885
weary,0.211,729,860,1,1,0.194,0.281,0.202,1589
dice,0.211,467,551,1,1,0.458,0.441,0.264,1018
glamour,0.211,205,242,1,1,0.823,0.606,0.623,447
southern,0.211,455,537,1,1,0.552,0.269,0.37,992
flood,0.211,366,432,1,1,0.208,0.778,0.608,798
virtue,0.211,377,445,1,1,0.896,0.443,0.827,822
yew,0.211,49,58,1,1,0.312,0.207,0.311,107
genuine,0.211,2725,3216,1,1,0.875,0.45,0.685,5941
homophobic,0.211,543,641,1,1,0.13,0.736,0.464,1184
spend,0.211,16316,19257,1,1,0.672,0.745,0.429,35573
harness,0.211,60,71,1,1,0.57,0.549,0.508,131
patronising,0.211,60,71,1,1,0.439,0.455,0.582,131
replacement,0.21,326,385,1,1,0.385,0.519,0.5,711
improves,0.21,132,156,1,1,0.929,0.625,0.727,288
tank,0.21,608,718,1,1,0.431,0.454,0.634,1326
bruise,0.21,82,97,1,1,0.133,0.64,0.474,179
freezing,0.21,602,711,1,1,0.327,0.367,0.471,1313
wither,0.21,148,175,1,1,0.15,0.42,0.259,323
unmarried,0.21,280,331,1,1,0.438,0.48,0.545,611
resident,0.209,379,448,1,1,0.592,0.327,0.5,827
cutting,0.209,1622,1917,1,1,0.448,0.375,0.536,3539
physiological,0.209,32,38,1,1,0.51,0.418,0.62,70
inordinate,0.209,21,25,1,1,0.163,0.63,0.33,46
retrospect,0.209,76,90,1,1,0.406,0.5,0.538,166
raspberries,0.209,21,25,1,1,0.802,0.278,0.333,46
barbarian,0.209,32,38,1,1,0.323,0.896,0.713,70
misinformed,0.209,87,103,1,1,0.156,0.567,0.25,190
excursion,0.209,21,25,1,1,0.625,0.714,0.627,46
roadtrip,0.209,65,77,1,1,0.677,0.596,0.519,142
effortless,0.209,43,51,1,1,0.626,0.09,0.352,94
glaze,0.209,21,25,1,1,0.65,0.34,0.356,46
uneasiness,0.209,43,51,1,1,0.19,0.798,0.241,94
snub,0.209,21,25,1,1,0.229,0.412,0.228,46
tiara,0.209,21,25,1,1,0.719,0.3,0.472,46
imprison,0.209,32,38,1,1,0.112,0.829,0.545,70
truffle,0.209,21,25,1,1,0.677,0.323,0.418,46
motion,0.209,449,531,1,1,0.667,0.538,0.657,980
white,0.209,12017,14208,1,1,0.729,0.173,0.42,26225
thesis,0.209,295,349,1,1,0.583,0.582,0.552,644
pimple,0.208,92,109,1,1,0.245,0.37,0.274,201
plate,0.208,792,937,1,1,0.583,0.245,0.366,1729
unfold,0.208,152,180,1,1,0.612,0.51,0.52,332
bunker,0.208,141,167,1,1,0.375,0.673,0.773,308
haunt,0.208,654,774,1,1,0.288,0.676,0.576,1428
game,0.208,14888,17619,1,1,0.735,0.788,0.493,32507
folded,0.208,168,199,1,1,0.179,0.373,0.327,367
log,0.208,930,1101,1,1,0.591,0.371,0.395,2031
shading,0.208,48,57,1,1,0.42,0.324,0.318,105
yearbook,0.208,48,57,1,1,0.562,0.231,0.509,105
spending,0.207,6273,7427,1,1,0.333,0.556,0.33,13700
eternity,0.207,1157,1370,1,1,0.765,0.52,0.911,2527
frat,0.207,124,147,1,1,0.714,0.371,0.726,271
purgatory,0.207,124,147,1,1,0.255,0.705,0.413,271
publicity,0.207,189,224,1,1,0.59,0.622,0.679,413
ridicule,0.207,189,224,1,1,0.143,0.745,0.255,413
movie,0.207,11799,13974,1,1,0.792,0.56,0.471,25773
comma,0.207,64,76,1,1,0.344,0.269,0.242,140
normality,0.207,64,76,1,1,0.781,0.089,0.444,140
advantage,0.207,2045,2423,1,1,0.917,0.548,0.859,4468
medieval,0.207,91,108,1,1,0.56,0.408,0.455,199
confession,0.206,517,613,1,1,0.469,0.642,0.46,1130
iron,0.206,711,843,1,1,0.448,0.351,0.679,1554
obsession,0.206,824,977,1,1,0.229,0.847,0.571,1801
silhouette,0.206,123,146,1,1,0.582,0.41,0.288,269
betty,0.206,247,293,1,1,0.542,0.358,0.381,540
revert,0.206,139,165,1,1,0.38,0.451,0.519,304
lay,0.206,4761,5646,1,1,0.521,0.336,0.491,10407
briefing,0.206,42,50,1,1,0.612,0.333,0.702,92
stride,0.206,85,101,1,1,0.49,0.67,0.434,186
ailment,0.206,42,50,1,1,0.146,0.734,0.277,92
quitter,0.206,42,50,1,1,0.26,0.46,0.321,92
stuck,0.206,8378,9937,1,1,0.153,0.644,0.285,18315
lazy,0.206,2651,3145,1,1,0.392,0.264,0.096,5796
sunflower,0.205,262,311,1,1,0.878,0.231,0.27,573
glass,0.205,2134,2532,1,1,0.49,0.404,0.322,4666
woodwork,0.205,74,88,1,1,0.49,0.481,0.545,162
spec,0.205,90,107,1,1,0.583,0.426,0.691,197
sewer,0.205,90,107,1,1,0.286,0.367,0.282,197
vary,0.205,122,145,1,1,0.521,0.373,0.413,267
tall,0.205,1416,1681,1,1,0.725,0.591,0.538,3097
freedom,0.205,4923,5844,1,1,0.969,0.544,0.905,10767
partly,0.205,394,468,1,1,0.415,0.41,0.396,862
sight,0.205,2011,2388,1,1,0.684,0.25,0.528,4399
hutch,0.204,15,18,1,1,0.385,0.453,0.52,33
disbelieve,0.204,15,18,1,1,0.188,0.441,0.352,33
tickled,0.204,47,56,1,1,0.755,0.707,0.364,103
jeep,0.204,111,132,1,1,0.602,0.51,0.612,243
gymnast,0.204,15,18,1,1,0.67,0.76,0.558,33
modicum,0.204,31,37,1,1,0.234,0.417,0.327,68
nostril,0.204,15,18,1,1,0.396,0.404,0.316,33
mozzarella,0.204,47,56,1,1,0.653,0.265,0.34,103
teaspoon,0.204,15,18,1,1,0.521,0.33,0.221,33
tights,0.204,47,56,1,1,0.583,0.343,0.269,103
devolve,0.204,15,18,1,1,0.367,0.427,0.596,33
unruly,0.204,31,37,1,1,0.24,0.745,0.547,68
undercurrent,0.204,15,18,1,1,0.357,0.582,0.52,33
exploitation,0.204,111,132,1,1,0.156,0.92,0.718,243
obedience,0.204,63,75,1,1,0.765,0.287,0.536,138
duel,0.204,47,56,1,1,0.271,0.696,0.589,103
palate,0.204,15,18,1,1,0.625,0.35,0.358,33
anonymous,0.204,676,803,1,1,0.396,0.291,0.431,1479
constant,0.204,4945,5874,1,1,0.74,0.296,0.686,10819
auntie,0.204,350,416,1,1,0.643,0.275,0.447,766
fierce,0.204,318,378,1,1,0.281,0.877,0.759,696
television,0.204,541,643,1,1,0.633,0.391,0.547,1184
elements,0.203,285,339,1,1,0.51,0.312,0.462,624
chest,0.203,3548,4219,1,1,0.52,0.429,0.481,7767
pull,0.203,4500,5351,1,1,0.45,0.685,0.473,9851
lark,0.203,36,43,1,1,0.57,0.292,0.352,79
morrow,0.203,36,43,1,1,0.708,0.314,0.49,79
gall,0.203,36,43,1,1,0.417,0.51,0.353,79
forearm,0.203,36,43,1,1,0.469,0.304,0.509,79
tack,0.203,36,43,1,1,0.365,0.431,0.431,79
shattering,0.203,131,156,1,1,0.135,0.76,0.475,287
slate,0.203,94,112,1,1,0.531,0.283,0.431,206
minion,0.203,57,68,1,1,0.49,0.43,0.167,125
folder,0.203,136,162,1,1,0.49,0.279,0.375,298
neglecting,0.202,157,187,1,1,0.177,0.441,0.23,344
poisonous,0.202,141,168,1,1,0.102,0.87,0.533,309
newly,0.202,325,387,1,1,0.688,0.422,0.552,712
nerve,0.202,766,912,1,1,0.129,0.698,0.307,1678
quadruple,0.202,20,24,1,1,0.51,0.4,0.589,44
fussy,0.202,62,74,1,1,0.417,0.643,0.519,136
dwell,0.202,629,749,1,1,0.698,0.245,0.611,1378
blaster,0.202,20,24,1,1,0.459,0.538,0.554,44
explanatory,0.202,20,24,1,1,0.573,0.433,0.688,44
broccoli,0.202,83,99,1,1,0.469,0.2,0.283,182
pacifist,0.202,20,24,1,1,0.663,0.153,0.557,44
floral,0.202,41,49,1,1,0.833,0.235,0.264,90
piranha,0.202,20,24,1,1,0.219,0.799,0.575,44
fearsome,0.202,20,24,1,1,0.115,0.9,0.586,44
cause,0.202,65883,78448,1,1,0.469,0.373,0.486,144331
ounce,0.202,303,361,1,1,0.531,0.255,0.288,664
blow,0.202,1852,2206,1,1,0.316,0.75,0.57,4058
segregation,0.201,67,80,1,1,0.302,0.545,0.39,147
mythology,0.201,67,80,1,1,0.684,0.439,0.688,147
adult,0.201,5406,6440,1,1,0.815,0.491,0.787,11846
grit,0.201,93,111,1,1,0.449,0.296,0.345,204
pike,0.201,46,55,1,1,0.427,0.41,0.452,101
impeccable,0.201,46,55,1,1,0.833,0.37,0.824,101
buddy,0.201,4902,5841,1,1,0.884,0.585,0.655,10743
overcoming,0.201,385,459,1,1,0.842,0.765,0.855,844
quad,0.201,72,86,1,1,0.52,0.441,0.391,158
deny,0.201,1156,1378,1,1,0.316,0.667,0.321,2534
char,0.201,296,353,1,1,0.554,0.361,0.404,649
explore,0.201,1166,1390,1,1,0.776,0.66,0.727,2556
attic,0.201,202,241,1,1,0.521,0.259,0.377,443
circular,0.2,51,61,1,1,0.562,0.342,0.417,112
kryptonite,0.2,51,61,1,1,0.306,0.69,0.588,112
lac,0.2,25,30,1,1,0.408,0.418,0.331,55
temperamental,0.2,25,30,1,1,0.316,0.774,0.608,55
interchangeable,0.2,25,30,1,1,0.615,0.459,0.526,55
update,0.2,2701,3221,1,1,0.698,0.535,0.802,5922
fry,0.2,212,253,1,1,0.52,0.61,0.324,465
quit,0.2,3180,3793,1,1,0.469,0.559,0.488,6973
opinionated,0.2,82,98,1,1,0.156,0.8,0.491,180
ramp,0.2,56,67,1,1,0.49,0.517,0.357,123
late,0.2,13031,15548,1,1,0.245,0.358,0.315,28579
likable,0.2,87,104,1,1,0.865,0.48,0.663,191
overflowing,0.2,180,215,1,1,0.439,0.796,0.635,395
dead,0.2,12801,15277,1,1,0.052,0.454,0.194,28078
hellfire,0.199,30,36,1,1,0.143,0.89,0.618,66
mustang,0.199,30,36,1,1,0.635,0.642,0.708,66
whimper,0.199,61,73,1,1,0.271,0.545,0.308,134
third,0.199,2632,3142,1,1,0.551,0.187,0.304,5774
cake,0.199,1800,2149,1,1,0.81,0.375,0.287,3949
dough,0.199,164,196,1,1,0.588,0.229,0.391,360
prophet,0.199,267,319,1,1,0.673,0.462,0.774,586
salmon,0.199,102,122,1,1,0.76,0.25,0.444,224
checkout,0.199,102,122,1,1,0.597,0.51,0.67,224
index,0.199,107,128,1,1,0.448,0.268,0.342,235
transitional,0.199,35,42,1,1,0.573,0.472,0.491,77
tote,0.199,35,42,1,1,0.51,0.398,0.625,77
ancestral,0.199,35,42,1,1,0.64,0.481,0.75,77
produce,0.198,605,723,1,1,0.908,0.737,0.836,1328
shuffling,0.198,76,91,1,1,0.521,0.408,0.293,167
gale,0.198,40,48,1,1,0.271,0.691,0.611,88
felon,0.198,40,48,1,1,0.111,0.898,0.455,88
sneak,0.198,552,660,1,1,0.281,0.745,0.449,1212
forehead,0.198,638,763,1,1,0.47,0.308,0.556,1401
holistic,0.198,45,54,1,1,0.67,0.348,0.547,99
distinguished,0.198,45,54,1,1,0.823,0.593,0.759,99
backside,0.198,45,54,1,1,0.182,0.417,0.342,99
uncalled,0.198,45,54,1,1,0.344,0.294,0.222,99
conscience,0.197,581,695,1,1,0.663,0.375,0.721,1276
pack,0.197,1958,2342,1,1,0.51,0.347,0.475,4300
debris,0.197,50,60,1,1,0.135,0.396,0.327,110
limitless,0.197,101,121,1,1,0.688,0.574,0.655,222
caveman,0.197,50,60,1,1,0.235,0.644,0.482,110
sway,0.197,157,188,1,1,0.69,0.596,0.721,345
documentary,0.197,666,797,1,1,0.622,0.213,0.596,1463
warrior,0.197,1251,1497,1,1,0.458,0.863,0.915,2748
wen,0.197,1001,1198,1,1,0.438,0.431,0.38,2199
pool,0.197,1270,1520,1,1,0.625,0.356,0.598,2790
obsolete,0.197,60,72,1,1,0.337,0.321,0.25,132
subtle,0.197,436,522,1,1,0.708,0.167,0.228,958
glasses,0.197,883,1057,1,1,0.531,0.21,0.33,1940
insidious,0.196,141,169,1,1,0.146,0.622,0.48,310
plastic,0.196,757,907,1,1,0.49,0.269,0.32,1664
hunk,0.196,100,120,1,1,0.438,0.375,0.361,220
lesser,0.196,317,380,1,1,0.396,0.167,0.211,697
ray,0.195,1028,1232,1,1,0.55,0.67,0.538,2260
listing,0.195,160,192,1,1,0.438,0.273,0.432,352
discipline,0.195,351,421,1,1,0.615,0.471,0.806,772
gum,0.195,200,240,1,1,0.573,0.227,0.213,440
key,0.195,4379,5251,1,1,0.615,0.275,0.519,9630
wooden,0.195,225,270,1,1,0.5,0.196,0.318,495
elf,0.195,506,607,1,1,0.46,0.457,0.315,1113
desk,0.194,1111,1333,1,1,0.51,0.135,0.422,2444
pure,0.194,3309,3970,1,1,0.811,0.306,0.652,7279
review,0.194,845,1014,1,1,0.667,0.408,0.636,1859
goodwill,0.194,99,119,1,1,0.938,0.327,0.667,218
prognosis,0.194,14,17,1,1,0.5,0.506,0.629,31
cobbler,0.194,14,17,1,1,0.51,0.415,0.318,31
hasten,0.194,14,17,1,1,0.571,0.75,0.618,31
misdirection,0.194,14,17,1,1,0.131,0.71,0.281,31
appetizer,0.194,19,23,1,1,0.755,0.56,0.406,42
stomp,0.194,89,107,1,1,0.365,0.565,0.438,196
raving,0.194,89,107,1,1,0.312,0.764,0.358,196
measuring,0.194,74,89,1,1,0.448,0.337,0.529,163
